variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
sim_cases[6],35388.9685,35036,6863.66442476916,5193.5478,25689.65,46494.35,1.00021797231054,3635.3433461825,3497.61742696313
sim_cases[7],22484.9825,22305.5,4059.35281806338,3069.7233,16386.7,29136.85,1.00090824964821,4117.04033265206,3042.860753847
sim_cases[8],13926.13225,13867.5,2430.2533163346,1945.1712,10212.85,17817.2,1.00072200029455,4236.79575107443,3580.61299099445
sim_cases[9],8346.34875,8211,1415.92895437038,1068.9546,6407.9,10584.1,0.999549885849705,4311.66963430783,3114.3923241169
sim_cases[10],5513.7645,5383.5,1015.41604821743,722.0262,4274.8,7163.1,1.0003707373526,4191.4585088805,3246.9907905493
sim_cases[11],4205.0165,4096.5,931.266888293607,613.0551,3088,5665.35,1.00030913420775,3972.48466289597,3368.1616320205
sim_cases[12],3729.7725,3464.5,1528.14829599335,1058.5764,2030.95,6168.05,1.00009367316187,3967.05848604261,3373.44048152122
sim_cases[13],3921.47675,3099.5,4288.75971744022,1635.3078,1292.9,8883,1.00064604009804,4394.03983115567,3219.35122741674
sim_cases[14],4845.13525,2922.5,7434.39946816961,2142.357,776.75,14634.8,1.00021370737252,4666.51695008181,3391.28551470663
sim_cases[15],7840.899,2812,34569.6491178726,2684.2473,450.9,24764.0999999999,1.0002536989547,4816.08053387426,3528.37756786074
